0.05906372437388652	-0.06802001162858584	0.10055018502981056	0.05814290506525022	-0.0820234237411237	0.12909347030442547	0.05851042818067853	-0.07457104494851852	0.11948130218449227
0.0763776052003644	0.02210202679949158	0.03878500506102717	0.14096859025185093	0.030544138478957206	0.05986185154886897	0.1257270413936432	0.03282929841098603	0.04896990413056512
-0.026860476797016086	-0.0683035774252524	0.015547037454828716	-0.036061784673665276	-0.12074570901325654	0.06866278590142527	-0.03967460122729671	-0.09456116784126112	0.04956639321318429
0.06746663572833733	-0.2526998711232641	-0.0017039182135734077	0.07065614971831258	-0.33688071269735353	0.004943604392681877	0.06957170988275307	-0.30899023094656985	0.00711414758410861
-0.030808012137758856	-0.045439909880668816	0.10667699956387838	-0.008207736311392155	-0.06732128758728506	0.23453925447205326	-0.01728800538998354	-0.05741133458098846	0.210229925245498
-0.10063065389416925	-0.0571342545526784	0.12482677719670005	-0.09110132370420665	-0.06808771149701609	0.1308630732669956	-0.097458988079699	-0.05483440047917554	0.1297043421508548
0.012515419160522123	-0.08553283326216465	0.1245441598089101	0.006133857984621738	-0.12312500735595489	0.1429208616971417	0.003124779502952757	-0.11088360865061653	0.13675959465841758
-0.017238397637984182	-0.07360515566107018	0.07374437969223402	-0.015930874608617196	-0.1341880499784639	0.12074404293122859	-0.01888621828205639	-0.10087779594967183	0.10530580563555086
0.06819622021410154	0.05032663621962141	-0.049568692132455516	0.08277810658232188	0.04300278742678054	-0.043686436482364366	0.06978000498604253	0.048086556658973434	-0.048355564152632424
-0.06159274939272863	-0.10499694818494776	0.04714664148504438	-0.061490519324487125	-0.11086312796493503	0.09105401230230098	-0.06260620837137143	-0.09834874428544571	0.08461170299668092
